Words,freq,No_Match,Entered
bös,11,0,0
botschaft,11,0,0
branche,11,0,0
brand,11,0,0
brennen,11,0,0
brücke,11,0,0
budget,11,0,0
bundeskanzler,11,0,0
bundesland,11,0,0
bundesrat,11,0,0
bundesrepublik,11,0,0
bundeswehr,11,0,0
bundesweit,11,0,0
bündnis,11,0,0
burg,11,0,0
bürgerhaus,11,0,0
bus,11,0,0
café,11,0,0
cd,11,0,0
charakter,11,0,0
chinesisch,11,0,0
christlich,11,0,0
city,11,0,0
computer,11,0,0
cup,11,0,0
d-jenig-,11,0,0
d-selb-,11,0,0
dabeisein,11,0,0
dach,11,0,0
dahin,11,0,0
damalig,11,0,0
daneben,11,0,0
dank,11,0,0
danken,11,0,0
daraufhin,11,0,0
daraus,11,0,0
darstellung,11,0,0
dauer,11,0,0
davor,11,0,0
debatte,11,0,0
dein,11,0,0
demnach,11,0,0
demnächst,11,0,0
demokratie,11,0,0
demokratisch,11,0,0
derzeitig,11,0,0
deswegen,11,0,0
detail,11,0,0
deutscher,11,0,0
dialog,11,0,0
dicht,11,0,0
dick,11,0,0
diesjährig,11,0,0
direktor,11,0,0
divers-,11,0,0
doppelt,11,0,0
dramatisch,11,0,0
drängen,11,0,0
dringend,11,0,0
dritte,11,0,0
drücken,11,0,0
duell,11,0,0
dunkel,11,0,0
duo,11,0,0
durchschnittlich,11,0,0
ebene,11,0,0
ecke,11,0,0
egal,11,0,0
ehe,11,0,0
ehre,11,0,0
ehrenamtlich,11,0,0
einbringen,11,0,0
eindeutig,11,0,0
einer,11,0,0
einfluss,11,0,0
einführen,11,0,0
einführung,11,0,0
eingehen,11,0,0
einheit,11,0,0
einig,11,0,0
einigung,11,0,0
einladung,11,0,0
einleiten,11,0,0
einnahme,11,0,0
einnehmen,11,0,0
einräumen,11,0,0
einrichten,11,0,0
einschätzung,11,0,0
einstimmig,11,0,0
eintracht,11,0,0
eintreffen,11,0,0
eintreten,11,0,0
einwohner,11,0,0
eis,11,0,0
elektronisch,11,0,0
element,11,0,0
empfangen,11,0,0
empfehlen,11,0,0
engagieren,11,0,0
engagiert,11,0,0
england,11,0,0
englisch,11,0,0
enorm,11,0,0
ensemble,11,0,0
entgegen,11,0,0
entlang,11,0,0
entlassen,11,0,0
entsprechend,11,0,0
enttäuschen,11,0,0
entweder,11,0,0
entwickeln,11,0,0
entwurf,11,0,0
erde,11,0,0
ereignis,11,0,0
erforderlich,11,0,0
erfüllen,11,0,0
erfüllt,11,0,0
ergänzen,11,0,0
erheben,11,0,0
erhöht,11,0,0
erhöhung,11,0,0
erkenntnis,11,0,0
erklärung,11,0,0
erlauben,11,0,0
erläutern,11,0,0
erlebnis,11,0,0
erleiden,11,0,0
erlös,11,0,0
ermitteln,11,0,0
ermittlung,11,0,0
ermöglichen,11,0,0
ernst,11,0,0
eröffnung,11,0,0
erreicht,11,0,0
errichten,11,0,0
ersetzen,11,0,0
erteilen,11,0,0
erwartung,11,0,0
erweisen,11,0,0
erweitern,11,0,0
erzielen,11,0,0
erzielt,11,0,0
essen,11,0,0
etlich-,11,0,0
extrem,11,0,0
fachmann,11,0,0
falle,11,0,0
fassen,11,0,0
favorit,11,0,0
fax,11,0,0
feier,11,0,0
fein,11,0,0
feld,11,0,0
fenster,11,0,0
fertig,11,0,0
festhalten,11,0,0
festival,11,0,0
festlegen,11,0,0
festnehmen,11,0,0
feuer,11,0,0
figur,11,0,0
finanzieren,11,0,0
finanzierung,11,0,0
finanzminister,11,0,0
fischer,11,0,0
fläche,11,0,0
fliegen,11,0,0
fließen,11,0,0
flucht,11,0,0
flüchten,11,0,0
flüchtling,11,0,0
flughafen,11,0,0
flugzeug,11,0,0
förderung,11,0,0
formel,11,0,0
forscher,11,0,0
forschung,11,0,0
fortschritt,11,0,0
forum,11,0,0
franzose,11,0,0
freiheit,11,0,0
freilich,11,0,0
freizeit,11,0,0
fremd,11,0,0
fremdsein,11,0,0
freundin,11,0,0
freundlich,11,0,0
frieden,11,0,0
friedhof,11,0,0
frisch,11,0,0
froh,11,0,0
frühjahr,11,0,0
führend,11,0,0
füllen,11,0,0
funktion,11,0,0
funktionieren,11,0,0
fürchten,11,0,0
fusion,11,0,0
galerie,11,0,0
gang,11,0,0
garantieren,11,0,0
garten,11,0,0
geblieben,11,0,0
gebühr,11,0,0
geehrt,11,0,0
geeignet,11,0,0
gefährdet,11,0,0
gefängnis,11,0,0
gegensatz,11,0,0
gegenseitig,11,0,0
gegenteil,11,0,0
gegenwärtig,11,0,0
geist,11,0,0
gelassen,11,0,0
gelb,11,0,0
gelegen,11,0,0
gelingen,11,0,0
gemeinschaft,11,0,0
gemütlich,11,0,0
genauso,11,0,0
generalsekretär,11,0,0
genügend,11,0,0
gerät,11,0,0
gerecht,11,0,0
geschenk,11,0,0
geschickt,11,0,0
gesellschaftlich,11,0,0
gesetzlich,11,0,0
gestehen,11,0,0
gesund,11,0,0
gesundheit,11,0,0
gewinner,11,0,0
gewohnt,11,0,0
gezielt,11,0,0
gezogen,11,0,0
gipfel,11,0,0
glas,11,0,0
glücklich,11,0,0
gold,11,0,0
golden,11,0,0
greifen,11,0,0
gremium,11,0,0
größe,11,0,0
große,11,0,0
grundlage,11,0,0
grundsätzlich,11,0,0
grundschule,11,0,0
grundstück,11,0,0
gründung,11,0,0
grünen,11,0,0
günstig,11,0,0
gymnasium,11,0,0
haar,11,0,0
haft,11,0,0
halbzeit,11,0,0
haltung,11,0,0
handball,11,0,0
handel,11,0,0
händler,11,0,0
hängen,11,0,0
heimspiel,11,0,0
helfer,11,0,0
heraus,11,0,0
herausforderung,11,0,0
herausragen,11,0,0
herstellen,11,0,0
hersteller,11,0,0
hervorragend,11,0,0
herzlich,11,0,0
hessen,11,0,0
hessisch,11,0,0
heuer,11,0,0
himmel,11,0,0
hinaus,11,0,0
hinten,11,0,0
hinweisen,11,0,0
hinzu,11,0,0
hinzufügen,11,0,0
hochschule,11,0,0
hof,11,0,0
holz,11,0,0
hundert,11,0,0
illegal,11,0,0
indem,11,0,0
indes,11,0,0
individuell,11,0,0
industrie,11,0,0
inhalt,11,0,0
innehaben,11,0,0
innenminister,11,0,0
innenstadt,11,0,0
inner-,11,0,0
insel,11,0,0
institution,11,0,0
instrument,11,0,0
intensiv,11,0,0
interessieren,11,0,0
intern,11,0,0
investieren,11,0,0
investition,11,0,0
investor,11,0,0
irgendwann,11,0,0
israelisch,11,0,0
jahrelang,11,0,0
jahrgang,11,0,0
jänner,11,0,0
japanisch,11,0,0
jazz,11,0,0
jetzig,11,0,0
jeweilig,11,0,0
journalist,11,0,0
jubiläum,11,0,0
jude,11,0,0
jüdisch,11,0,0
junior,11,0,0
kaffee,11,0,0
kalt,11,0,0
kamera,11,0,0
kanton,11,0,0
kanzler,11,0,0
kapitän,11,0,0
karriere,11,0,0
katastrophe,11,0,0
kategorie,11,0,0
kauf,11,0,0
keineswegs,11,0,0
keller,11,0,0
kenntnis,11,0,0
klage,11,0,0
klagen,11,0,0
klären,11,0,0
klassisch,11,0,0
klingen,11,0,0
klinik,11,0,0
klub,11,0,0
koch,11,0,0
kommentar,11,0,0
kommune,11,0,0
komponist,11,0,0
kompromiss,11,0,0
könig,11,0,0
konkurrent,11,0,0
konsequenz,11,0,0
konservativ,11,0,0
konto,11,0,0
kontrollieren,11,0,0
kooperation,11,0,0
körper,11,0,0
kostenlos,11,0,0
kräftig,11,0,0
krank,11,0,0
krankheit,11,0,0
kredit,11,0,0
kreuz,11,0,0
krise,11,0,0
kritiker,11,0,0
kritisch,11,0,0
kritisieren,11,0,0
kritisiert,11,0,0
krone,11,0,0
küche,11,0,0
kulturell,11,0,0
kümmern,11,0,0
künstlerisch,11,0,0
kursus,11,0,0
kurzfristig,11,0,0
kürzlich,11,0,0
lächeln,11,0,0
lachen,11,0,0
laden,11,0,0
lager,11,0,0
landesregierung,11,0,0
landgericht,11,0,0
landkreis,11,0,0
landrat,11,0,0
landschaft,11,0,0
landtag,11,0,0
landwirtschaft,11,0,0
langfristig,11,0,0
langjährig,11,0,0
lebend,11,0,0
leer,11,0,0
leid,11,0,0
leiden,11,0,0
leser,11,0,0
letzter,11,0,0
letztlich,11,0,0
liberal,11,0,0
link,11,0,0
linke,11,0,0
liter,11,0,0
literatur,11,0,0
live,11,0,0
lkw,11,0,0
loben,11,0,0
locken,11,0,0
lohn,11,0,0
lohnen,11,0,0
lokal,11,0,0
lose,11,0,0
lust,11,0,0
mächtig,11,0,0
magazin,11,0,0
mangel,11,0,0
mangeln,11,0,0
männlich,11,0,0
marke,11,0,0
maschine,11,0,0
masse,11,0,0
massiv,11,0,0
material,11,0,0
mauer,11,0,0
maximal,11,0,0
medizinisch,11,0,0
meer,11,0,0
mehrer,11,0,0
mehrfach,11,0,0
meisterschaft,11,0,0
menschlich,11,0,0
merken,11,0,0
messe,11,0,0
methode,11,0,0
militärisch,11,0,0
ministerium,11,0,0
mitbringen,11,0,0
miteinander,11,0,0
mitmachen,11,0,0
mittelpunkt,11,0,0
mitten,11,0,0
mitwirken,11,0,0
möglicherweise,11,0,0
mord,11,0,0
motiv,11,0,0
müller,11,0,0
musical,11,0,0
mut,11,0,0
nachbar,11,0,0
nachdenken,11,0,0
nachfolger,11,0,0
nachfrage,11,0,0
nachwuchs,11,0,0
nähern,11,0,0
nahezu,11,0,0
nase,11,0,0
nation,11,0,0
negativ,11,0,0
netz,11,0,0
neubau,11,0,0
niedrig,11,0,0
niveau,11,0,0
nochmals,11,0,0
nord,11,0,0
norden,11,0,0
not,11,0,0
nutzung,11,0,0
ober,11,0,0
oberbürgermeister,11,0,0
oberliga,11,0,0
objekt,11,0,0
obmann,11,0,0
offensichtlich,11,0,0
öffnungszeit,11,0,0
ohr,11,0,0
ökologisch,11,0,0
öl,11,0,0
oper,11,0,0
opposition,11,0,0
optimal,11,0,0
orchester,11,0,0
ordentlich,11,0,0
ordnung,11,0,0
organisator,11,0,0
organisiert,11,0,0
örtlich,11,0,0
ortsbürgermeister,11,0,0
ost,11,0,0
osten,11,0,0
papier,11,0,0
papst,11,0,0
park,11,0,0
parkplatz,11,0,0
party,11,0,0
passen,11,0,0
perfekt,11,0,0
personal,11,0,0
perspektive,11,0,0
pferd,11,0,0
pflanze,11,0,0
pflegen,11,0,0
pflicht,11,0,0
phase,11,0,0
pkw,11,0,0
planung,11,0,0
plus,11,0,0
pokal,11,0,0
polnisch,11,0,0
posten,11,0,0
prägen,11,0,0
präsentiert,11,0,0
praxis,11,0,0
premiere,11,0,0
presse,11,0,0
prinz,11,0,0
prinzip,11,0,0
probe,11,0,0
produktion,11,0,0
produzieren,11,0,0
profi,11,0,0
profitieren,11,0,0
prominent,11,0,0
protest,11,0,0
provinz,11,0,0
prüfen,11,0,0
prüfung,11,0,0
quadratmeter,11,0,0
qualifikation,11,0,0
qualifiziert,11,0,0
quelle,11,0,0
rad,11,0,0
radio,11,0,0
rand,11,0,0
rasch,11,0,0
reagieren,11,0,0
reaktion,11,0,0
realität,11,0,0
rechnung,11,0,0
rechte,11,0,0
rechtlich,11,0,0
rechtzeitig,11,0,0
redaktion,11,0,0
reduzieren,11,0,0
regelung,11,0,0
regen,11,0,0
regie,11,0,0
regieren,11,0,0
regierungschef,11,0,0
regional,11,0,0
regionalliga,11,0,0
regisseur,11,0,0
reisen,11,0,0
relativ,11,0,0
republik,11,0,0
rest,11,0,0
restaurant,11,0,0
rheinland,11,0,0
riesig,11,0,0
ring,11,0,0
risiko,11,0,0
rock,11,0,0
roman,11,0,0
rücken,11,0,0
rückkehr,11,0,0
rückstand,11,0,0
rücktritt,11,0,0
ruf,11,0,0
ruhe,11,0,0
ruhig,11,0,0
saal,11,0,0
sachsen,11,0,0
sammlung,11,0,0
sämtlich-,11,0,0
sänger,11,0,0
sanierung,11,0,0
scharf,11,0,0
schätzen,11,0,0
schauen,11,0,0
schauspieler,11,0,0
schick,11,0,0
schicksal,11,0,0
schiedsrichter,11,0,0
schießen,11,0,0
schiff,11,0,0
schildern,11,0,0
schlag,11,0,0
schlimm,11,0,0
schnee,11,0,0
schriftlich,11,0,0
schriftsteller,11,0,0
schuld,11,0,0
schülerin,11,0,0
schuss,11,0,0
schutz,11,0,0
schützen,11,0,0
schweigen,11,0,0
schwerpunkt,11,0,0
schwester,11,0,0
schwierigkeit,11,0,0
sechst,11,0,0
see,11,0,0
seele,11,0,0
seitdem,11,0,0
selber,11,0,0
selbstverständlich,11,0,0
senat,11,0,0
sender,11,0,0
sendung,11,0,0
senken,11,0,0
serbisch,11,0,0
service,11,0,0
sexuell,11,0,0
show,11,0,0
sicherlich,11,0,0
siegen,11,0,0
signal,11,0,0
sinnvoll,11,0,0
sitz,11,0,0
ski,11,0,0
solange,11,0,0
song,11,0,0
sonne,11,0,0
sozialdemokrat,11,0,0
spanisch,11,0,0
spannend,11,0,0
spannung,11,0,0
sparkasse,11,0,0
spätestens,11,0,0
spende,11,0,0
sperren,11,0,0
spiegel,11,0,0
spieltag,11,0,0
sponsor,11,0,0
sportler,11,0,0
sprecherin,11,0,0
sprung,11,0,0
spüren,11,0,0
städtisch,11,0,0
stadtteil,11,0,0
star,11,0,0
stärke,11,0,0
stärken,11,0,0
station,11,0,0
stehend,11,0,0
stehlen,11,0,0
steigern,11,0,0
stellung,11,0,0
stellvertretend,11,0,0
stern,11,0,0
steuern,11,0,0
stil,11,0,0
still,11,0,0
stoff,11,0,0
stolz,11,0,0
stoppen,11,0,0
stören,11,0,0
strafe,11,0,0
strategie,11,0,0
streichen,11,0,0
streng,11,0,0
strom,11,0,0
struktur,11,0,0
studium,11,0,0
sturm,11,0,0
stürmer,11,0,0
stürzen,11,0,0
süd,11,0,0
süden,11,0,0
summe,11,0,0
tabelle,11,0,0
talent,11,0,0
tanz,11,0,0
tanzen,11,0,0
tätig,11,0,0
tätigkeit,11,0,0
tatsache,11,0,0
tausend,11,0,0
teilen,11,0,0
teilnahme,11,0,0
telefonnummer,11,0,0
telekom,11,0,0
temperatur,11,0,0
tempo,11,0,0
tennis,11,0,0
test,11,0,0
ticket,11,0,0
ton,11,0,0
tonne,11,0,0
top,11,0,0
total,11,0,0
tour,11,0,0
tourismus,11,0,0
tourist,11,0,0
tradition,11,0,0
trainieren,11,0,0
training,11,0,0
traum,11,0,0
treffer,11,0,0
treffpunkt,11,0,0
treiben,11,0,0
trend,11,0,0
trennen,11,0,0
trinken,11,0,0
typ,11,0,0
typisch,11,0,0
üben,11,0,0
überall,11,0,0
übergeben,11,0,0
überhaben,11,0,0
überlegen,11,0,0
übernahme,11,0,0
überprüfen,11,0,0
überraschung,11,0,0
übertragen,11,0,0
überwiegen,11,0,0
üblich,11,0,0
umbau,11,0,0
umfangreich,11,0,0
umfrage,11,0,0
umgang,11,0,0
umgebung,11,0,0
umgehen,11,0,0
umstand,11,0,0
umstritten,11,0,0
umwelt,11,0,0
unabhängig,11,0,0
unbedingt,11,0,0
ungewöhnlich,11,0,0
uni,11,0,0
unklar,11,0,0
unmittelbar,11,0,0
unten,11,0,0
unterdessen,11,0,0
unterhalten,11,0,0
unterhaltung,11,0,0
unterliegen,11,0,0
unternehmer,11,0,0
unterricht,11,0,0
unterschied,11,0,0
untersuchen,11,0,0
urlaub,11,0,0
ursache,11,0,0
variante,11,0,0
verabschieden,11,0,0
verändern,11,0,0
veränderung,11,0,0
veranstalten,11,0,0
veranstalter,11,0,0
verantwortung,11,0,0
verbesserung,11,0,0
verbieten,11,0,0
verbringen,11,0,0
verdacht,11,0,0
vereinbarung,11,0,0
verfassung,11,0,0
verfolgen,11,0,0
verfügen,11,0,0
verhalten,11,0,0
verhandeln,11,0,0
verkaufen,11,0,0
verlaufen,11,0,0
verlegen,11,0,0
verleihen,11,0,0
verletzt,11,0,0
verletzung,11,0,0
vermeiden,11,0,0
vermitteln,11,0,0
vermuten,11,0,0
veröffentlichen,11,0,0
verpflichtet,11,0,0
verraten,11,0,0
versammlung,11,0,0
versicherung,11,0,0
versorgen,11,0,0
verständnis,11,0,0
verstärken,11,0,0
verstorben,11,0,0
versucht,11,0,0
verteidigen,11,0,0
verteidiger,11,0,0
verteilen,11,0,0
vertrauen,11,0,0
vertraut,11,0,0
verurteilen,11,0,0
vieles,11,0,0
vielfältig,11,0,0
vielmehr,11,0,0
viertel,11,0,0
vogel,11,0,0
vollständig,11,0,0
voraussetzung,11,0,0
voraussichtlich,11,0,0
vorbei,11,0,0
vorbereitung,11,0,0
vorbild,11,0,0
vorerst,11,0,0
vorhaben,11,0,0
vorhanden,11,0,0
vorher,11,0,0
vorkommen,11,0,0
vorläufig,11,0,0
vorlegen,11,0,0
vorne,11,0,0
vornehmen,11,0,0
vorschlagen,11,0,0
vorsprung,11,0,0
vorteil,11,0,0
vw,11,0,0
wachstum,11,0,0
waffe,11,0,0
wähler,11,0,0
wahlkampf,11,0,0
wahrheit,11,0,0
wand,11,0,0
wanderung,11,0,0
ware,11,0,0
warm,11,0,0
wechsel,11,0,0
weiblich,11,0,0
weihnachten,11,0,0
wein,11,0,0
weisen,11,0,0
weitergehen,11,0,0
weitgehend,11,0,0
weltcup,11,0,0
weltkrieg,11,0,0
weltmeister,11,0,0
weltmeisterschaft,11,0,0
wenden,11,0,0
wenigstens,11,0,0
werben,11,0,0
werbung,11,0,0
wertvoll,11,0,0
west,11,0,0
westlich,11,0,0
widerstand,11,0,0
widmen,11,0,0
wiederholen,11,0,0
wiederum,11,0,0
wild,11,0,0
willen,11,0,0
willkommen,11,0,0
wind,11,0,0
wirklichkeit,11,0,0
wirkung,11,0,0
wissenschaft,11,0,0
wissenschaftler,11,0,0
wissenschaftlich,11,0,0
wohnen,11,0,0
wolf,11,0,0
wunder,11,0,0
zeitpunkt,11,0,0
zentimeter,11,0,0
zentral,11,0,0
zerstören,11,0,0
zeuge,11,0,0
ziemlich,11,0,0
zimmer,11,0,0
zuerst,11,0,0
zugang,11,0,0
zugeben,11,0,0
zuhörer,11,0,0
zulassen,11,0,0
zumal,11,0,0
zurückgehen,11,0,0
zurückhalten,11,0,0
zurückliegen,11,0,0
zurückweisen,11,0,0
zurückziehen,11,0,0
zurzeit,11,0,0
zuschuss,11,0,0
zustand,11,0,0
zustehen,11,0,0
zustimmen,11,0,0
zustimmung,11,0,0
zweifel,11,0,0
zweimal,11,0,0
zwingen,11,0,0
abbau,12,0,0
abbrechen,12,0,0
abends,12,0,0
abenteuer,12,0,0
abfall,12,0,0
abgabe,12,0,0
abhalten,12,0,0
abhängen,12,0,0
abhängig,12,0,0
abholen,12,0,0
abkommen,12,0,0
ablauf,12,0,0
ablaufen,12,0,0
ablegen,12,0,0
ablehnung,12,0,0
ablösen,12,0,0
absatz,12,0,0
abschaffen,12,0,0
abschneiden,12,0,0
abschnitt,12,0,0
absehbar,12,0,0
absetzen,12,0,0
absicht,12,0,0
abstellen,12,0,0
abstieg,12,0,0
abstimmen,12,0,0
abwarten,12,0,0
abwechslungsreich,12,0,0
abzeichnen,12,0,0
abzug,12,0,0
adler,12,0,0
affäre,12,0,0
afrikanisch,12,0,0
aggressiv,12,0,0
agieren,12,0,0
ahnen,12,0,0
airbus,12,0,0
akademie,12,0,0
akt,12,0,0
akte,12,0,0
aktionär,12,0,0
akzent,12,0,0
album,12,0,0
all,12,0,0
alleinerziehen,12,0,0
allenfalls,12,0,0
allianz,12,0,0
allmählich,12,0,0
alternativ,12,0,0
altstadt,12,0,0
amateur,12,0,0
amtieren,12,0,0
amtsgericht,12,0,0
amtszeit,12,0,0
analyse,12,0,0
andauern,12,0,0
anerkannt,12,0,0
anerkennen,12,0,0
anfallen,12,0,0
anfangs,12,0,0
anforderung,12,0,0
angebracht,12,0,0
angekündigt,12,0,0
angelegenheit,12,0,0
angemeldet,12,0,0
angenehm,12,0,0
anhand,12,0,0
anheben,12,0,0
anklage,12,0,0
ankündigung,12,0,0
anleger,12,0,0
anliegen,12,0,0
anmelden,12,0,0
anmuten,12,0,0
anonym,12,0,0
anordnen,12,0,0
anpassen,12,0,0
anregung,12,0,0
anruf,12,0,0
anrufen,12,0,0
ansagen,12,0,0
ansatz,12,0,0
anschauen,12,0,0
anschließen,12,0,0
ansetzen,12,0,0
ansiedeln,12,0,0
anspruchsvoll,12,0,0
anstatt,12,0,0
anstehen,12,0,0
anstehend,12,0,0
ansteigen,12,0,0
anstieg,12,0,0
anstreben,12,0,0
anstrengung,12,0,0
antworten,12,0,0
anweisen,12,0,0
anwendung,12,0,0
anzahl,12,0,0
anziehen,12,0,0
applaus,12,0,0
ära,12,0,0
arbeitsamt,12,0,0
arbeitsgemeinschaft,12,0,0
arbeitsgruppe,12,0,0
arbeitskreis,12,0,0
arbeitslos,12,0,0
arbeitszeit,12,0,0
architektur,12,0,0
archiv,12,0,0
areal,12,0,0
arena,12,0,0
arg,12,0,0
ärger,12,0,0
ärgern,12,0,0
armut,12,0,0
ärztlich,12,0,0
aspekt,12,0,0
athlet,12,0,0
attacke,12,0,0
attraktion,12,0,0
aufbrechen,12,0,0
aufeinander,12,0,0
aufenthalt,12,0,0
auffällig,12,0,0
auffassung,12,0,0
aufführen,12,0,0
aufgehen,12,0,0
aufgreifen,12,0,0
aufhalten,12,0,0
aufhören,12,0,0
aufklärung,12,0,0
aufkommen,12,0,0
auflösen,12,0,0
auflösung,12,0,0
aufmerksamkeit,12,0,0
aufregen,12,0,0
aufregung,12,0,0
aufschwung,12,0,0
aufspielen,12,0,0
aufsteigen,12,0,0
aufsteiger,12,0,0
aufwachsen,12,0,0
aufwand,12,0,0
aufweisen,12,0,0
aufwendig,12,0,0
aufzeigen,12,0,0
augenblick,12,0,0
ausbleiben,12,0,0
ausbrechen,12,0,0
ausdrücken,12,0,0
ausdrücklich,12,0,0
auseinandersetzen,12,0,0
ausfall,12,0,0
ausflug,12,0,0
ausführen,12,0,0
ausführlich,12,0,0
ausführung,12,0,0
ausgang,12,0,0
ausgebildet,12,0,0
ausgefallen,12,0,0
ausgeglichen,12,0,0
ausgleichen,12,0,0
auskommen,12,0,0
auslaufen,12,0,0
ausmaß,12,0,0
ausreichen,12,0,0
ausrichten,12,0,0
ausscheiden,12,0,0
äußer-,12,0,0
aussprechen,12,0,0
außergewöhnlich,12,0,0
außerordentlich,12,0,0
äußerung,12,0,0
ausstatten,12,0,0
ausstattung,12,0,0
aussteigen,12,0,0
aussteller,12,0,0
austausch,12,0,0
austauschen,12,0,0
austragen,12,0,0
ausüben,12,0,0
auswählen,12,0,0
ausweisen,12,0,0
auswirken,12,0,0
automatisch,12,0,0
autorin,12,0,0
baby,12,0,0
bach,12,0,0
baden,12,0,0
bar,12,0,0
bär,12,0,0
basketball,12,0,0
basteln,12,0,0
bauarbeit,12,0,0
baustelle,12,0,0
beachten,12,0,0
beachtlich,12,0,0
beantragen,12,0,0
beantworten,12,0,0
beauftragen,12,0,0
bebauungsplan,12,0,0
bedauern,12,0,0
bedenken,12,0,0
bedienen,12,0,0
bedingt,12,0,0
bedrohen,12,0,0
bedürfen,12,0,0
bedürfnis,12,0,0
beeindrucken,12,0,0
beeindruckt,12,0,0
beeinflussen,12,0,0
beendet,12,0,0
befassen,12,0,0
befragen,12,0,0
begeben,12,0,0
begegnen,12,0,0
begehrt,12,0,0
begeisterung,12,0,0
begleitung,12,0,0
begreifen,12,0,0
begrenzen,12,0,0
begründet,12,0,0
begrüßt,12,0,0
beherrschen,12,0,0
behindert,12,0,0
behinderte,12,0,0
beifall,12,0,0
beitritt,12,0,0
bekämpfen,12,0,0
bekanntgeben,12,0,0
bekanntlich,12,0,0
bekennen,12,0,0
beklagen,12,0,0
belaufen,12,0,0
belgisch,12,0,0
belohnen,12,0,0
bemerken,12,0,0
bemerkenswert,12,0,0
bemühung,12,0,0
benachbart,12,0,0
benennen,12,0,0
benötigt,12,0,0
beobachter,12,0,0
beobachtung,12,0,0
berater,12,0,0
beratungsstelle,12,0,0
berechnung,12,0,0
berechtigt,12,0,0
bereiten,12,0,0
bereitschaft,12,0,0
berge,12,0,0
bergen,12,0,0
berufen,12,0,0
berufung,12,0,0
beruhigen,12,0,0
berühren,12,0,0
beschädigen,12,0,0
beschäftigen,12,0,0
beschäftigung,12,0,0
bescheiden,12,0,0
beschlossen,12,0,0
beschränkt,12,0,0
beschwerde,12,0,0
beseitigen,12,0,0
besetzt,12,0,0
besetzung,12,0,0
besichtigen,12,0,0
besitz,12,0,0
besorgt,12,0,0
besprechen,12,0,0
bestand,12,0,0
bestandteil,12,0,0
bestellen,12,0,0
bestens,12,0,0
bestimmen,12,0,0
bestimmung,12,0,0
bestrafen,12,0,0
beteiligt,12,0,0
beteiligte,12,0,0
betreiber,12,0,0
betreten,12,0,0
betreuer,12,0,0
betrieben,12,0,0
betriebsrat,12,0,0
beurteilen,12,0,0
beute,12,0,0
bevorstehend,12,0,0
bevorzugen,12,0,0
bewaffnet,12,0,0
bewahren,12,0,0
bewährt,12,0,0
bewältigen,12,0,0
bewerber,12,0,0
bewerbung,12,0,0
bewerten,12,0,0
bewusstsein,12,0,0
bezeichnung,12,0,0
bezirksliga,12,0,0
bezogen,12,0,0
bezug,12,0,0
bezwingen,12,0,0
bibliothek,12,0,0
binnen,12,0,0
bitter,12,0,0
blind,12,0,0
block,12,0,0
blockieren,12,0,0
blume,12,0,0
blutig,12,0,0
bombe,12,0,0
boot,12,0,0
bord,12,0,0
bosnisch,12,0,0
botschafter,12,0,0
brach,12,0,0
brechen,12,0,0
bremsen,12,0,0
brite,12,0,0
bronze,12,0,0
broschüre,12,0,0
brot,12,0,0
bruch,12,0,0
brust,12,0,0
brutal,12,0,0
bube,12,0,0
bundesamt,12,0,0
bundesligist,12,0,0
bundespräsident,12,0,0
bundesstaat,12,0,0
bundesstraße,12,0,0
bundestagsabgeordnete,12,0,0
bundestagswahl,12,0,0
bundestrainer,12,0,0
bundesverfassungsgericht,12,0,0
bürgerinitiative,12,0,0
bürgerlich,12,0,0
busse,12,0,0
cent,12,0,0
center,12,0,0
chaos,12,0,0
chefin,12,0,0
chemie,12,0,0
christ,12,0,0
cirka,12,0,0
comeback,12,0,0
daheim,12,0,0
dahinter,12,0,0
dankbar,12,0,0
dar,12,0,0
darmstadt,12,0,0
darsteller,12,0,0
dasein,12,0,0
dauerhaft,12,0,0
decke,12,0,0
decken,12,0,0
definieren,12,0,0
definitiv,12,0,0
defizit,12,0,0
delegation,12,0,0
delegiert,12,0,0
demonstrant,12,0,0
demonstration,12,0,0
demonstrieren,12,0,0
denkbar,12,0,0
denkmal,12,0,0
derart,12,0,0
derartig,12,0,0
derweil,12,0,0
desto,12,0,0
deuten,12,0,0
deutschland,12,0,0
dichter,12,0,0
dieb,12,0,0
diebstahl,12,0,0
dienstleistung,12,0,0
differenz,12,0,0
digital,12,0,0
dimension,12,0,0
diplomat,12,0,0
dirigent,12,0,0
distanz,12,0,0
disziplin,12,0,0
division,12,0,0
dokument,12,0,0
dokumentation,12,0,0
dokumentieren,12,0,0
dom,12,0,0
dominieren,12,0,0
donnerstags,12,0,0
doping,12,0,0
doppel,12,0,0
dorthin,12,0,0
dortig,12,0,0
drama,12,0,0
dran,12,0,0
drastisch,12,0,0
drauf,12,0,0
draußen,12,0,0
dreimal,12,0,0
drin,12,0,0
droge,12,0,0
drohung,12,0,0
dumm,12,0,0
dünn,12,0,0
durchgang,12,0,0
durchschnitt,12,0,0
dutzend,12,0,0
effekt,12,0,0
effektiv,12,0,0
ehefrau,12,0,0
ehemann,12,0,0
ehepaar,12,0,0
ehren,12,0,0
ehrlich,12,0,0
ehrung,12,0,0
eigens,12,0,0
eigenschaft,12,0,0
eigenständig,12,0,0
eigentümer,12,0,0
einander,12,0,0
einbeziehen,12,0,0
einbinden,12,0,0
einblick,12,0,0
einbrechen,12,0,0
einbrecher,12,0,0
einbruch,12,0,0
